32;34;0;2;0;0;0;0;0;0;0;0;-23;11;-22;13;-24;15;-23;14;-21;16;-20;17;-21;15;-21;19;-16;22;-19;20;-21;20;-15;20;-14;19;-14;14;-15;15;-16;12;-15;12;-14;10;-15;8;-18;9;-16;7;-21;7;-20;7;-23;7;-26;8;-25;9;0;0;-24;9;-24;9;-25;10;-23;10;-20;9;-21;9;-19;8;-18;6;-19;4;-20;3;-22;2;-22;1;-23;0;-24;3;-23;3;-24;3;-25;2;-24;2;-21;5;-21;4;-19;4;-18;3;-18;1;-17;-2;-16;-1;-16;-2;0;0;0;0;0;0;0;0;0;0;1697817139.5985258;
48;-125;0;8;0;0;0;0;0;0;0;0;23;11;24;10;26;10;27;10;27;9;24;6;26;6;26;5;27;4;26;2;26;3;25;1;23;1;21;2;19;2;20;4;17;3;16;5;15;6;16;9;15;10;18;12;17;11;18;14;21;16;21;14;0;0;21;15;22;16;21;14;20;14;19;11;18;12;16;12;15;11;13;13;13;14;13;16;12;16;13;18;15;18;15;18;14;18;14;20;14;17;15;15;13;15;13;13;12;13;11;13;8;14;7;14;7;14;0;0;0;0;0;0;0;0;0;0;1697817139.612524;
-32;30;0;1;0;0;0;0;0;0;0;0;-13;-20;-15;-19;-16;-22;-17;-21;-16;-19;-18;-17;-19;-15;-19;-14;-19;-15;-20;-13;-20;-15;-19;-12;-17;-11;-14;-11;-13;-10;-13;-13;-9;-10;-7;-11;-6;-14;-4;-15;-5;-17;-3;-21;-3;-19;-3;-24;-3;-27;-6;-25;0;0;-6;-27;-4;-25;-4;-28;-5;-27;-6;-24;-7;-23;-6;-22;-6;-18;-3;-21;-2;-21;2;-21;2;-21;3;-22;3;-23;2;-22;4;-23;3;-25;0;-22;1;-21;-1;-19;-1;-19;0;-17;2;-17;3;-16;2;-15;2;-16;0;0;0;0;0;0;0;0;0;0;1697817143.6162112;
48;-125;0;8;0;0;0;0;0;0;0;0;-20;7;-22;9;-22;10;-23;11;-21;12;-20;13;-20;13;-19;13;-19;14;-19;15;-18;16;-17;15;-16;13;-15;12;-14;12;-13;11;-12;8;-12;6;-14;4;-15;3;-17;2;-19;2;-19;1;-22;0;-25;1;-25;2;0;0;-25;2;-26;2;-27;4;-25;4;-23;5;-23;6;-21;5;-18;4;-19;0;-19;-1;-21;-2;-20;-3;-22;-3;-23;-2;-21;-1;-23;-2;-23;-2;-22;-1;-20;-1;-19;-1;-17;-1;-16;-2;-14;-4;-14;-6;-14;-7;-14;-8;0;0;0;0;0;0;0;0;0;0;1697817145.7008421;
112;-121;0;8;0;0;0;0;0;0;0;0;-20;-18;-21;-20;-26;-19;-25;-18;-25;-16;-25;-13;-25;-14;-26;-14;-27;-13;-28;-12;-26;-13;-26;-9;-23;-9;-21;-8;-20;-7;-20;-9;-15;-8;-14;-9;-13;-12;-13;-15;-13;-16;-14;-19;-13;-19;-14;-23;-15;-26;-17;-25;0;0;-17;-22;-19;-26;-19;-24;-21;-23;-19;-21;-22;-19;-19;-18;-16;-17;-13;-20;-12;-16;-10;-23;-10;-22;-9;-24;-14;-23;-13;-24;-13;-24;-13;-24;-12;-22;-14;-20;-12;-19;-11;-18;-10;-17;-5;-17;-3;-18;-1;-18;-2;-18;0;0;0;0;0;0;0;0;0;0;1697817145.707842;
-16;-17;0;14;0;0;0;0;0;0;0;0;-6;-19;-7;-23;-10;-24;-10;-22;-10;-19;-10;-20;-10;-21;-12;-22;-11;-22;-15;-20;-14;-20;-16;-18;-10;-18;-11;-18;-10;-14;-8;-13;-8;-13;-5;-13;-1;-14;-1;-16;2;-16;1;-19;2;-19;3;-22;1;-25;1;-23;0;0;3;-26;2;-26;-2;-26;0;-24;-2;-24;-1;-22;-2;-21;-1;-18;4;-18;5;-17;6;-21;5;-20;6;-20;6;-22;6;-21;5;-21;6;-21;6;-21;5;-19;4;-18;3;-16;4;-15;7;-13;8;-13;10;-13;9;-11;0;0;0;0;0;0;0;0;0;0;1697817145.7318482;
80;37;0;2;0;0;0;0;0;0;0;0;-1;19;0;22;1;23;1;24;3;22;4;20;6;22;7;21;5;22;9;21;8;20;9;20;6;16;5;16;5;15;4;14;3;12;0;13;-2;14;-1;15;-3;15;-5;19;-4;16;-6;19;-6;21;-5;21;0;0;-6;22;-4;23;-6;23;-5;23;-3;21;-2;21;-1;20;-3;18;-5;18;-4;17;-7;17;-8;17;-8;18;-7;18;-8;18;-7;19;-9;19;-7;18;-6;18;-5;17;-7;16;-7;7;-7;12;-10;11;-10;9;-10;10;0;0;0;0;0;0;0;0;0;0;1697817146.5944445;
-96;82;0;4;0;0;0;0;0;0;0;0;13;-66;12;-68;10;-76;9;-77;4;-76;0;-68;0;-75;-5;-72;-6;-75;-14;-73;-12;-74;-15;-69;-14;-64;-8;-57;-10;-53;1;-55;2;-42;5;-43;10;-43;16;-44;23;-47;26;-55;27;-53;26;-58;26;-72;25;-67;0;0;27;-62;34;-73;25;-73;27;-76;19;-62;23;-65;25;-67;14;-52;30;-48;29;-55;31;-53;32;-49;34;-50;35;-52;36;-52;36;-50;40;-56;33;-52;29;-51;29;-47;28;-43;27;-39;31;-35;33;-29;34;-27;36;-28;0;0;0;0;0;0;0;0;0;0;1697817146.602958;
80;37;0;2;0;0;0;0;0;0;0;0;20;-9;20;-9;22;-12;22;-12;21;-13;18;-13;18;-13;17;-15;19;-16;16;-18;16;-17;14;-17;13;-15;12;-13;11;-12;13;-12;11;-9;11;-7;13;-6;15;-5;16;-4;18;-4;18;-5;20;-4;23;-5;22;-5;0;0;22;-6;23;-7;23;-7;23;-8;20;-8;20;-8;19;-8;16;-6;18;-4;17;-5;19;-3;18;-2;19;-2;20;-2;20;-3;20;-1;22;-2;20;-3;19;-3;17;-4;16;-3;15;-2;14;-1;14;1;13;3;14;3;0;0;0;0;0;0;0;0;0;0;1697817146.611961;
96;110;0;6;0;0;0;0;0;0;0;0;-8;-20;-9;-20;-10;-23;-10;-20;-12;-20;-11;-17;-11;-18;-12;-17;-14;-18;-15;-16;-16;-14;-15;-13;-14;-12;-13;-13;-11;-11;-9;-12;-7;-10;-6;-11;-4;-14;-5;-14;-4;-16;-3;-17;-5;-18;-3;-19;-7;-22;-5;-20;0;0;-5;-22;-6;-23;-7;-22;-7;-21;-8;-19;-9;-20;-8;-18;-6;-16;-4;-16;-1;-16;-2;-18;-2;-17;-1;-18;0;-17;-1;-19;1;-19;0;-21;0;-17;-1;-16;0;-15;-1;-13;-1;-15;1;-13;2;-12;2;-12;4;-13;0;0;0;0;0;0;0;0;0;0;1697817146.6449556;
