32;34;0;2;0;0;0;0;0;0;0;0;-4;-21;-13;-19;-5;-15;-3;-20;-1;-17;-2;-11;3;-21;3;-18;0;-21;2;-20;5;-25;5;-29;1;-31;3;-30;0;-25;-5;-31;-5;-27;-6;-26;-8;-22;-3;-21;-3;-20;-6;-19;-5;-13;-4;-14;4;-14;3;-15;0;0;7;-11;6;-12;8;-10;13;-10;12;-12;16;-10;13;-13;13;-15;13;-16;9;-12;9;-12;12;-7;12;-6;17;-6;17;-5;17;-3;18;-1;20;-3;22;-1;21;-1;25;-3;25;-3;24;-4;25;-5;19;-3;23;-2;0;0;0;0;0;0;0;0;0;0;1697812093.466663;
48;-125;0;8;0;0;0;0;0;0;0;0;13;-3;22;-4;18;6;24;-2;19;2;18;4;14;4;23;8;18;3;21;11;20;10;27;15;32;7;27;16;28;4;31;14;26;5;29;-3;24;0;23;-1;23;-2;18;1;20;2;15;1;12;9;14;2;0;0;13;6;4;17;6;13;8;17;6;17;3;17;13;26;16;15;15;22;13;14;6;12;9;12;6;16;4;19;-4;15;-5;27;-3;20;-3;25;-3;23;-1;28;-1;27;-5;28;2;26;-5;22;0;26;-1;23;0;0;0;0;0;0;0;0;0;0;1697812093.4796655;
-32;30;0;1;0;0;0;0;0;0;0;0;-14;12;-14;10;-17;9;-19;9;-17;9;-17;8;-20;8;-19;8;-21;8;-23;8;-28;7;-29;10;-28;12;-28;14;-26;15;-27;15;-22;16;-19;15;-19;16;-18;15;-14;13;-17;11;-14;10;-15;8;-16;4;-16;4;0;0;-18;0;-17;-1;-18;-4;-17;-6;-19;-7;-22;-8;-23;-6;-25;-2;-23;-3;-20;-2;-18;-4;-15;-6;-14;-8;-15;-11;-14;-13;-15;-15;-16;-17;-19;-17;-19;-17;-21;-17;-23;-15;-24;-14;-23;-13;-23;-13;-21;-11;-21;-11;0;0;0;0;0;0;0;0;0;0;1697812097.4828954;
48;-125;0;8;0;0;0;0;0;0;0;0;10;-11;10;-9;13;-6;15;-8;15;-9;15;-7;16;-7;17;-8;19;-6;20;-7;25;-7;27;-10;27;-10;24;-14;23;-13;24;-17;21;-16;18;-18;17;-19;11;-15;16;-11;15;-10;8;-8;4;-7;15;-7;16;-2;0;0;16;6;12;-4;22;8;18;2;12;4;20;1;21;6;16;4;23;4;15;2;12;0;11;1;13;6;11;8;14;13;11;13;13;16;14;17;15;18;16;18;18;18;19;18;18;17;17;18;16;14;15;15;0;0;0;0;0;0;0;0;0;0;1697812099.566699;
112;-121;0;8;0;0;0;0;0;0;0;0;4;12;4;3;0;12;-3;13;2;17;-4;16;1;18;1;20;0;21;2;21;-1;24;2;32;4;29;8;26;7;28;8;26;9;24;9;25;10;18;9;16;5;17;8;16;6;13;0;12;-4;11;-5;14;0;0;-2;18;-4;17;-10;11;-10;13;-9;13;-11;18;-12;18;-3;22;-8;21;-6;16;-7;14;-8;11;-10;9;-14;6;-14;8;-18;8;-19;10;-20;8;-21;13;-23;11;-21;12;-24;11;-21;11;-22;13;-17;5;-20;10;0;0;0;0;0;0;0;0;0;0;1697812099.5746977;
-16;-17;0;14;0;0;0;0;0;0;0;0;14;-9;10;-5;16;-6;23;-4;19;-6;24;-6;20;-2;21;-1;23;-2;23;1;28;2;31;-2;32;-5;31;-5;28;-7;33;-10;26;-11;25;-13;24;-14;21;-14;15;-12;15;-9;13;-5;14;-7;14;4;15;5;0;0;15;6;18;3;16;8;14;6;13;7;16;12;19;12;18;12;17;10;15;7;16;9;11;9;9;14;11;14;9;16;9;19;9;22;10;23;12;23;11;23;12;24;15;24;14;22;13;23;12;21;11;22;0;0;0;0;0;0;0;0;0;0;1697812099.6277003;
80;37;0;2;0;0;0;0;0;0;0;0;-7;-16;-4;-14;0;-16;0;-22;-2;-19;-3;-17;3;-18;2;-20;2;-21;3;-23;5;-26;4;-30;0;-29;-3;-29;-6;-28;-6;-29;-8;-25;-9;-23;-7;-18;-7;-20;-7;-18;-8;-22;-6;-14;-1;-14;2;-11;5;-16;0;0;6;-22;10;-11;6;-15;5;-13;10;-13;9;-15;9;-17;7;-18;10;-17;7;-17;8;-11;11;-11;11;-9;17;-12;15;-12;15;-11;20;-14;19;-10;18;-13;20;-13;21;-15;20;-15;18;-17;16;-13;18;-13;19;-14;0;0;0;0;0;0;0;0;0;0;1697812100.4626617;
-96;82;0;4;0;0;0;0;0;0;0;0;-12;-19;-11;-7;-8;-21;-14;-16;-8;-18;-12;-17;-6;-19;-11;-21;-5;-21;-7;-27;-8;-27;-8;-34;-15;-28;-10;-31;-17;-27;-13;-31;-17;-26;-16;-22;-14;-21;-15;-19;-9;-19;-12;-16;-5;-16;-7;-15;3;-11;0;-17;0;0;6;-20;3;-11;12;-18;7;-16;11;-13;14;-18;12;-17;13;-21;13;-18;14;-17;10;-14;13;-10;12;-9;18;-8;17;-9;21;-5;24;-9;24;-4;26;-7;24;-4;24;0;34;1;31;-5;29;-17;20;-17;23;-2;0;0;0;0;0;0;0;0;0;0;1697812100.4720736;
80;37;0;2;0;0;0;0;0;0;0;0;1;19;-7;14;-9;13;-10;17;-8;17;-8;15;-7;20;-15;11;-15;18;-18;19;-23;19;-21;28;-15;26;-13;31;-16;29;-12;33;-4;34;-10;25;-2;27;-3;24;-3;23;-5;20;-7;15;-4;11;-9;11;-12;10;0;0;-14;11;-15;11;-16;10;-17;9;-18;8;-17;8;-22;11;-19;14;-20;8;-17;7;-16;8;-14;4;-20;5;-20;1;-19;3;-26;2;-25;0;-26;0;-27;2;-28;2;-29;4;-29;5;-28;5;-28;4;-26;4;-26;1;0;0;0;0;0;0;0;0;0;0;1697812100.4800725;
96;110;0;6;0;0;0;0;0;0;0;0;4;11;2;11;-1;13;-1;14;1;14;1;11;-1;16;0;15;0;16;-1;16;-2;20;-1;23;2;23;2;23;6;24;6;23;7;16;9;19;8;13;8;17;9;12;6;10;10;12;1;11;3;7;-1;11;0;0;-1;12;-2;12;-6;15;-6;13;-4;12;-8;15;-5;16;-4;17;-6;13;-6;12;-5;9;-3;7;-8;9;-9;8;-11;9;-13;9;-14;11;-15;9;-15;12;-16;10;-15;13;-14;13;-14;14;-15;11;-13;12;-14;10;0;0;0;0;0;0;0;0;0;0;1697812100.5550911;
