32;34;0;2;0;0;0;0;0;0;0;0;1;-4;-2;0;-10;-15;-9;-12;0;-15;-3;-7;-6;-17;-10;-12;-8;-19;-11;-26;-15;-21;-17;-25;-17;-28;-17;-26;-19;-26;-22;-28;-21;-22;-15;-20;-17;-18;-21;-15;-18;-12;-21;-6;-9;1;-12;-6;-6;-5;3;-1;0;0;-1;2;3;7;13;10;6;5;2;7;15;8;14;10;10;7;14;12;10;10;5;6;8;4;1;13;-1;18;0;17;3;13;-4;17;-7;18;-8;15;-11;18;-12;21;-13;15;-17;18;-17;17;-17;16;-18;12;0;0;0;0;0;0;0;0;0;0;1697882703.2434566;
48;-125;0;8;0;0;0;0;0;0;0;0;3;-6;6;5;7;8;9;0;11;8;6;6;12;10;12;7;14;14;16;16;17;20;28;21;24;22;22;18;22;22;34;21;22;13;21;12;17;10;15;7;17;7;12;2;12;1;10;13;12;0;5;2;0;0;8;6;-8;-9;-3;-5;-8;-10;-10;-12;-12;-12;-16;-11;-10;-13;-10;-10;-15;-7;-11;-8;-10;-8;-4;-6;1;-16;-3;-16;-2;-19;6;-14;8;-16;6;-17;9;-15;13;-12;13;-14;16;-16;19;-14;13;-15;17;-14;0;0;0;0;0;0;0;0;0;0;1697882703.3059711;
-32;30;0;1;0;0;0;0;0;0;0;0;-1;7;4;12;5;12;5;14;6;15;3;18;7;19;9;20;10;20;8;24;5;27;10;23;6;30;12;23;7;21;10;22;5;16;4;15;13;13;10;12;4;5;5;4;7;0;9;-2;6;-4;3;-6;0;0;5;-9;4;-12;13;-5;26;-10;18;-11;9;-9;21;-16;7;-11;5;-2;8;-4;12;2;7;6;11;3;12;15;9;10;8;11;6;12;3;16;6;18;1;19;4;18;0;21;2;19;0;19;2;23;2;15;0;0;0;0;0;0;0;0;0;0;1697882707.308335;
-111;73;0;20;-30;-21;-20;-19;-14;-15;-18;-16;-10;-16;-9;-9;-11;-3;-18;2;-15;0;-18;0;-25;-4;-29;-2;-32;-12;-32;-12;-27;-14;-25;-13;-24;-9;-19;-14;-16;-12;-14;-8;-12;-2;-10;1;-7;5;-6;6;-6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;-6;5;-8;0;-11;-3;-13;-6;-16;-9;-18;-11;-22;-13;-25;-13;-27;-14;-31;-13;-31;-12;-28;-12;-29;-11;-25;-9;-21;-7;-16;-12;-12;-10;-14;-12;-12;-17;-11;-20;-13;-25;-12;-31;-13;-24;-20;-27;-25;-29;-23;1697882707.355663;
48;-125;0;8;0;0;0;0;0;0;0;0;-2;4;-5;1;4;10;-5;14;-6;12;-6;9;-11;15;-9;16;-10;16;-10;19;-10;22;-12;24;-11;26;-7;24;-4;25;-5;23;-2;21;-1;18;0;21;3;20;3;12;-2;12;0;13;-5;5;-3;3;-4;1;0;0;-9;2;-5;-2;-6;-2;-8;-6;-14;-8;-13;-10;-16;-7;-18;-5;-12;-6;-15;-1;-8;-7;-6;-7;-9;-6;-10;-13;-11;-14;-9;-12;-7;-15;-8;-15;-7;-17;-6;-18;-5;-17;-6;-19;-5;-21;-5;-22;-5;-21;-6;-21;0;0;0;0;0;0;0;0;0;0;1697882709.4088023;
112;-121;0;8;0;0;0;0;0;0;0;0;-4;0;-12;-2;-13;-14;-10;-13;-13;-11;-13;-10;-12;-15;-14;-14;-17;-15;-16;-16;-19;-18;-22;-18;-21;-18;-20;-18;-23;-13;-22;-12;-21;-9;-20;-10;-19;-6;-20;-1;-14;-3;-14;-3;-9;-4;-8;-1;-2;-3;-2;-4;0;0;-1;-9;2;-8;4;-7;7;-7;9;-9;13;-9;12;-14;9;-14;10;-18;6;-15;8;-7;10;-9;13;-5;16;-7;14;-7;14;-5;16;-3;17;-2;19;-4;18;-2;19;-1;21;-1;21;1;22;2;22;1;22;1;0;0;0;0;0;0;0;0;0;0;1697882709.411895;
112;-121;0;8;0;0;0;0;0;0;0;0;12;14;7;10;9;12;5;12;-3;12;3;13;6;19;-3;20;0;26;5;26;5;28;6;34;7;28;8;29;12;27;14;29;15;28;13;24;16;21;9;18;8;16;10;8;3;11;4;8;2;4;-1;2;0;0;-6;10;-7;4;-6;3;-10;-3;-10;-2;-17;1;-18;2;-25;3;-14;2;-11;2;-10;-3;-10;-3;-14;-8;-20;-8;-17;-8;-16;-9;-18;-10;-18;-12;-18;-12;-17;-15;-16;-16;-16;-19;-17;-20;-19;-18;-15;-19;-18;-19;0;0;0;0;0;0;0;0;0;0;1697882709.411895;
-16;-17;0;14;0;0;0;0;0;0;0;0;-4;9;-11;-5;-18;5;-12;-3;-19;-2;-18;-2;-20;-6;-23;-6;-26;-5;-25;-5;-27;-9;-32;-8;-32;-5;-32;-4;-31;-1;-32;-2;-29;3;-27;3;-26;4;-23;7;-18;7;-15;5;-12;3;-10;2;-6;-1;-4;-3;0;0;-2;-7;0;-6;3;-8;6;-10;8;-10;10;-14;10;-17;7;-19;6;-18;4;-15;7;-11;10;-9;12;-9;16;-9;15;-11;16;-8;18;-6;20;-6;20;-8;20;-6;21;-5;26;-6;27;-2;25;-3;26;-3;26;-2;0;0;0;0;0;0;0;0;0;0;1697882709.4451241;
80;37;0;2;0;0;0;0;0;0;0;0;7;-9;12;-11;18;-7;12;-12;12;-13;17;-12;21;-9;19;-15;23;-16;25;-15;27;-18;27;-22;25;-24;24;-23;21;-23;23;-25;18;-24;18;-28;16;-24;13;-22;10;-22;11;-19;5;-15;5;-12;7;-7;9;-3;0;0;11;-1;12;1;10;4;11;7;10;9;13;13;17;10;17;11;19;10;17;7;17;9;11;9;12;13;12;15;10;12;11;16;9;17;10;18;10;20;8;20;8;21;8;23;7;22;6;24;7;23;7;25;0;0;0;0;0;0;0;0;0;0;1697882712.149107;
-96;82;0;4;0;0;0;0;0;0;0;0;-7;9;-9;9;-8;3;-13;13;-17;11;-16;14;-19;12;-18;12;-23;15;-24;16;-27;19;-29;21;-27;24;-24;24;-21;25;-21;25;-20;24;-18;23;-17;26;-12;26;-12;17;-12;21;-10;17;-5;8;-7;6;-9;1;0;0;-11;0;-10;-2;-11;-7;-12;-10;-11;-10;-18;-17;-23;-13;-16;-13;-18;-13;-14;-7;-13;-12;-14;-12;-12;-10;-11;-18;-13;-16;-11;-17;-10;-21;-10;-20;-10;-20;-9;-20;-8;-23;-5;-22;-7;-28;-5;-29;-1;-28;-6;-28;0;0;0;0;0;0;0;0;0;0;1697882712.164743;
